Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Celtic Cracks","Labyrinth Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106046398/celtic-cracks,3.1,-1,Trad,"5.10a/b R",8,1300,36.07745,-115.48046
"School of Rock","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355752/school-of-rock,1.5,-1,Trad,5.5,1,100,36.07565,-115.47367
"Schoolyard Bully","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355600/schoolyard-bully,2.0,-1,Trad,5.7,1,120,36.07565,-115.47367
"Deja Vu","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355715/deja-vu,2.5,-1,Trad,5.7,1,120,36.07565,-115.47367
"Sunday School","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355745/sunday-school,2.0,-1,Trad,5.7,1,100,36.07565,-115.47367
"Short Subject","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106356125/short-subject,1.0,-1,Trad,5.7,1,50,36.07565,-115.47367
"Dunce's Corner","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106356137/dunces-corner,0.0,-1,Trad,5.7,1,80,36.07565,-115.47367
"Multiple Choice","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355741/multiple-choice,0.5,-1,Trad,5.8,1,100,36.07565,-115.47367
"Return of the Jedi","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355722/return-of-the-jedi,3.3,-1,Trad,5.9,1,120,36.07565,-115.47367
"Pop Quiz","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355737/pop-quiz,1.5,-1,Trad,5.9,1,100,36.07565,-115.47367
"Improbable Prose","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106449155/improbable-prose,2.0,-1,Trad,5.9,1,90,36.07565,-115.47367
"Blackboard Technique","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114192775/blackboard-technique,2.0,-1,Trad,5.9,1,160,36.07565,-115.47367
"Discipline Problem","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116098515/discipline-problem,2.9,-1,Trad,"5.9 PG13",1,80,36.07565,-115.47367
"Somebody Else's Splitter","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/125270535/somebody-elses-splitter,3.0,-1,Trad,5.9,1,65,36.07565,-115.47367
"Across The Choss","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116614810/across-the-choss,2.5,-1,Trad,"5.9+ PG13",1,140,36.07565,-115.47367
"Coffin Corner","The Schoolyard > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106355595/coffin-corner,3.3,-1,Trad,5.10a,1,140,36.07565,-115.47367
"Jungle Gem","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116499666/jungle-gem,2.0,-1,Trad,5.6,1,120,36.0812,-115.4776
Escondite,"Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116498555/escondite,2.5,-1,Trad,5.7,3,300,36.0812,-115.4776
"Sugar on Top","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116246136/sugar-on-top,0.0,-1,Trad,5.8,1,100,36.0812,-115.4776
"Humidity Police Fugitives","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116374562/humidity-police-fugitives,1.0,-1,Trad,5.8,3,280,36.0812,-115.4776
"Bighorn Campus Coffee House","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116497977/bighorn-campus-coffee-house,2.0,-1,Trad,5.8,1,120,36.0812,-115.4776
"The Polygon Petting Zoo","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116498010/the-polygon-petting-zoo,3.0,-1,Trad,5.8,1,100,36.0812,-115.4776
"Extortion Among Friends","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116499647/extortion-among-friends,2.5,-1,Trad,5.8,1,50,36.0812,-115.4776
Hopscotch,"Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116499682/hopscotch,2.0,-1,Trad,5.8,1,120,36.0812,-115.4776
"Ms. Guided","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118219383/ms-guided,1.0,-1,Trad,"5.8 PG13",1,80,36.0812,-115.4776
"Coming of Age","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116246164/coming-of-age,2.3,-1,Trad,5.9,1,90,36.0812,-115.4776
"I Don't Need It Anymore","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116375828/i-dont-need-it-anymore,2.0,-1,Trad,5.9,2,120,36.0812,-115.4776
"The Bathypelagic Zone","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116497609/the-bathypelagic-zone,2.0,-1,Trad,5.9,2,200,36.0812,-115.4776
"Plankton's Revenge","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116623057/planktons-revenge,3.0,-1,Trad,"5.9 R",1,100,36.0812,-115.4776
"The Closet","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107888885/the-closet,2.0,-1,Trad,5.9,1,100,36.0812,-115.4776
"Pinball Crack","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106405836/pinball-crack,2.8,-1,Trad,5.9+,1,125,36.0812,-115.4776
"Winner Winner Chicken Wing Dinner","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116549966/winner-winner-chicken-wing-dinner,3.3,-1,Trad,5.9+,2,200,36.0812,-115.4776
"Your Own Personal Torture Chamber","Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116622922/your-own-personal-torture-chamber,2.0,-1,Trad,5.10-,2,200,36.0812,-115.4776
"Berry Nice","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106551342/berry-nice,2.6,-1,Trad,5.6,5,700,36.08014,-115.48175
"Country Quencher","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106556658/country-quencher,2.3,-1,Trad,5.7,5,550,36.08014,-115.48175
"Strawberry Hill","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106559834/strawberry-hill,2.1,-1,Trad,5.7,5,700,36.08014,-115.48175
Margaritaville,"Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106562800/margaritaville,1.0,-1,Trad,5.7,5,700,36.08014,-115.48175
"Squeeze Of Lime","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106678178/squeeze-of-lime,2.0,-1,Trad,5.7,4,400,36.08014,-115.48175
"Strawberry Fields Forever","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116367832/strawberry-fields-forever,2.6,-1,Trad,5.8,5,550,36.08014,-115.48175
"Fine Whine","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106560104/fine-whine,2.9,-1,Trad,5.9,4,500,36.08014,-115.48175
"Rolling Thunder","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106560452/rolling-thunder,3.0,-1,Trad,5.9,4,500,36.08014,-115.48175
"Banjo Boys","Strawberry Hill Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/123808046/banjo-boys,2.0,-1,Trad,5.9,1,150,36.08014,-115.48175
"Burn Your Feelings","Slippery Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/200425543/burn-your-feelings,3.0,-1,Trad,5.5,3,450,36.0813,-115.48416
"Slip of the Arrow","Slippery Buttress > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113729916/slip-of-the-arrow,2.6,-1,Trad,5.7+,3,500,36.0813,-115.48416
"Relapse Prevention","Lower Slot Club Wall > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114026739/relapse-prevention,1.0,-1,Trad,5.9,1,180,36.08101,-115.47918
"Clyde Finds Wellington","Bearclaw Spire > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111545952/clyde-finds-wellington,2.3,-1,Trad,5.8,3,200,36.08264,-115.47998
"Wellington finds Walloon Brabant","Bearclaw Spire > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116100267/wellington-finds-walloon-brabant,2.0,-1,Trad,"5.8 PG13",1,90,36.08264,-115.47998
"Third Crack Left of The Maw","Bearclaw Spire > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116113947/third-crack-left-of-the-maw,3.0,-1,Trad,5.9,2,180,36.08264,-115.47998
"Dirtbagger's Compensation","Bearclaw Spire > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114111580/dirtbaggers-compensation,2.7,-1,Trad,5.10a,10,1040,36.08264,-115.47998
"Baby Don't Herd Me","Bighorn Bluff > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116821717/baby-dont-herd-me,2.0,-1,Trad,5.10a,3,400,36.08293,-115.4847
"A Horse with No Name","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118290407/a-horse-with-no-name,2.0,-1,Trad,5.7,2,250,36.08195,-115.47808
"Monkey Paws","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118314494/monkey-paws,2.0,-1,Trad,5.8+,1,80,36.08195,-115.47808
"A Tan Camel","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118290341/a-tan-camel,2.5,-1,Trad,5.9,1,50,36.08195,-115.47808
"The Silk Road","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118290380/the-silk-road,1.0,-1,Trad,5.9,2,250,36.08195,-115.47808
"Amber Oasis","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118294177/amber-oasis,3.0,-1,Trad,5.9,1,130,36.08195,-115.47808
"Watchtower Intrigue","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118296326/watchtower-intrigue,2.0,-1,Trad,5.9+,1,80,36.08195,-115.47808
"Dietary Constrictions","The Amber Oasis > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118294342/dietary-constrictions,2.0,-1,Trad,5.10-,1,100,36.08195,-115.47808
"The Chicken Ranch","The Gentleman's Club > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120058942/the-chicken-ranch,1.0,-1,Trad,5.6,1,30,36.08178,-115.4762
"Ladies Drink Free","The Gentleman's Club > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120058907/ladies-drink-free,2.0,-1,Trad,5.8,1,40,36.08178,-115.4762
"Spearmint Rhino","The Gentleman's Club > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120059150/spearmint-rhino,1.0,-1,Trad,5.8,1,30,36.08178,-115.4762
"Rick's Tally Ho","The Gentleman's Club > First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120059169/ricks-tally-ho,2.0,-1,Trad,5.8,1,30,36.08178,-115.4762
"Spare Rib","Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733076/spare-rib,2.3,-1,Trad,5.8,4,300,36.11237,-115.48908
"Crimson Chrysalis","Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732281/crimson-chrysalis,3.6,-1,Trad,5.8+,9,1000,36.11237,-115.48908
"Laceration Spur","Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733061/laceration-spur,2.0,-1,Trad,5.9,14,1400,36.11237,-115.48908
Pachyderm,"Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733079/pachyderm,1.3,-1,Trad,"5.9 R",5,540,36.11237,-115.48908
Thag-Hag,"Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118056966/thag-hag,2.5,-1,Trad,5.9,4,400,36.11237,-115.48908
"Test Tube","Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105854288/test-tube,2.7,-1,Trad,5.9+,3,320,36.11237,-115.48908
"Hook, Line, and Whimper","Cloud Tower > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106382630/hook-line-and-whimper,2.0,-1,Trad,"5.10- R",4,550,36.11237,-115.48908
"Jack's Lament","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116817902/jacks-lament,3.0,-1,Trad,5.8-,1,40,36.11213,-115.48829
"Waterstreak Chimney","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121535048/waterstreak-chimney,2.3,-1,Trad,5.8,2,300,36.11213,-115.48829
"Thyme Alone","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121535061/thyme-alone,3.0,-1,"Trad, Aid","5.8 C2",7,1100,36.11213,-115.48829
"Ginger Cracks","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732260/ginger-cracks,3.2,-1,Trad,5.9,7,900,36.11213,-115.48829
"Ginger Crack Variation Finish (Der Guberbaum)","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113781810/ginger-crack-variation-finish-der-guberbaum,3.0,-1,Trad,5.9,1,175,36.11213,-115.48829
"Snake Buttress","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733130/snake-buttress,1.7,-1,Trad,5.9+,19,1500,36.11213,-115.48829
"Cumin Trafficking","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121507464/cumin-trafficking,2.3,-1,Trad,5.10-,1,115,36.11213,-115.48829
"The Ginger Buttress (full)","Ginger Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122000938/the-ginger-buttress-full,2.9,-1,Trad,5.10-,14,1700,36.11213,-115.48829
Geronimo,"Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732377/geronimo,3.0,3,Trad,5.6,4,,36.11526,-115.48953
"Myster Z","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732365/myster-z,2.4,-1,Trad,5.7,7,800,36.11526,-115.48953
"Don't Touch That in Front of Grandma","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732704/dont-touch-that-in-front-of-grandma,0.5,-1,Trad,"5.7 R",1,70,36.11526,-115.48953
"Larry's Leftovers (aka How Did I Get So Lucky)","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/125299267/larrys-leftovers-aka-how-did-i-get-so-lucky,2.5,-1,Trad,5.7,2,180,36.11526,-115.48953
"Mz. Why","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109952463/mz-why,1.8,-1,Trad,5.7,2,300,36.11526,-115.48953
"Rose Hips","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106121193/rose-hips,2.0,-1,Trad,5.7+,5,650,36.11526,-115.48953
"Ernest Stemmingway","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106171469/ernest-stemmingway,2.7,-1,Trad,5.8,5,700,36.11526,-115.48953
Degunker,"Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106189722/degunker,1.5,-1,Trad,5.8,5,700,36.11526,-115.48953
"Nelson Miles","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111495777/nelson-miles,1.0,-1,Trad,5.8,4,500,36.11526,-115.48953
"Crazy Horse","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732659/crazy-horse,2.0,-1,Trad,"5.8 R",7,,36.11526,-115.48953
"Stuffed Animals on Prozac","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732701/stuffed-animals-on-prozac,1.0,-1,Trad,5.8,2,300,36.11526,-115.48953
Cottontail,"Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732707/cottontail,1.5,-1,Trad,5.8,1,70,36.11526,-115.48953
"The Cherub","Jackrabbit Buttress > Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/202429698/the-cherub,-1.0,-1,Trad,5.8,1,100,36.11526,-115.48953
